ID_Origem,OSM_Node_ID,Logradouro,Bairro,Latitude,Longitude,Frequencia_Acidentes,ID_Destino,Distancia_Metros
8118,2839893567,NÓ DE CONEXÃO,MALHA URBANA,-18.868976,-48.258865,0.0,5014,81.8
8118,2839893567,NÓ DE CONEXÃO,MALHA URBANA,-18.868976,-48.258865,0.0,5021,12.7
8118,2839893567,NÓ DE CONEXÃO,MALHA URBANA,-18.868976,-48.258865,0.0,8117,91.9
8118,2839893567,NÓ DE CONEXÃO,MALHA URBANA,-18.868976,-48.258865,0.0,8118,0.0
8119,2839893568,NÓ DE CONEXÃO,MALHA URBANA,-18.868298,-48.258363,0.0,3073,84.7
8119,2839893568,NÓ DE CONEXÃO,MALHA URBANA,-18.868298,-48.258363,0.0,5013,12.9
8119,2839893568,NÓ DE CONEXÃO,MALHA URBANA,-18.868298,-48.258363,0.0,8118,92.1
8119,2839893568,NÓ DE CONEXÃO,MALHA URBANA,-18.868298,-48.258363,0.0,8119,0.0
8120,2839893569,NÓ DE CONEXÃO,MALHA URBANA,-18.866943,-48.257228,0.0,6198,268.9
8120,2839893569,NÓ DE CONEXÃO,MALHA URBANA,-18.866943,-48.257228,0.0,8104,17.1
8120,2839893569,NÓ DE CONEXÃO,MALHA URBANA,-18.866943,-48.257228,0.0,8120,0.0
8121,338775265,NÓ DE CONEXÃO,MALHA URBANA,-18.885486,-48.294545,0.0,3064,21.1
8121,338775265,NÓ DE CONEXÃO,MALHA URBANA,-18.885486,-48.294545,0.0,8009,97.1
8121,338775265,NÓ DE CONEXÃO,MALHA URBANA,-18.885486,-48.294545,0.0,8010,69.2
8121,338775265,NÓ DE CONEXÃO,MALHA URBANA,-18.885486,-48.294545,0.0,8121,0.0
8122,338775266,NÓ DE CONEXÃO,MALHA URBANA,-18.886861,-48.293174,0.0,3066,74.2
8122,338775266,NÓ DE CONEXÃO,MALHA URBANA,-18.886861,-48.293174,0.0,8011,69.6
8122,338775266,NÓ DE CONEXÃO,MALHA URBANA,-18.886861,-48.293174,0.0,8122,0.0
8122,338775266,NÓ DE CONEXÃO,MALHA URBANA,-18.886861,-48.293174,0.0,8408,100.2
8123,338775003,NÓ DE CONEXÃO,MALHA URBANA,-18.890197,-48.287125,0.0,8123,0.0
8123,338775003,NÓ DE CONEXÃO,MALHA URBANA,-18.890197,-48.287125,0.0,8124,95.1
8123,338775003,NÓ DE CONEXÃO,MALHA URBANA,-18.890197,-48.287125,0.0,12128,128.1
8124,338775011,NÓ DE CONEXÃO,MALHA URBANA,-18.890996,-48.286802,0.0,548,184.2
8124,338775011,NÓ DE CONEXÃO,MALHA URBANA,-18.890996,-48.286802,0.0,8123,95.1
8124,338775011,NÓ DE CONEXÃO,MALHA URBANA,-18.890996,-48.286802,0.0,8124,0.0
8124,338775011,NÓ DE CONEXÃO,MALHA URBANA,-18.890996,-48.286802,0.0,12646,12.3
8125,338775020,NÓ DE CONEXÃO,MALHA URBANA,-18.890729,-48.288759,0.0,548,95.6
8125,338775020,NÓ DE CONEXÃO,MALHA URBANA,-18.890729,-48.288759,0.0,8125,0.0
8125,338775020,NÓ DE CONEXÃO,MALHA URBANA,-18.890729,-48.288759,0.0,8397,95.1
8126,338775035,NÓ DE CONEXÃO,MALHA URBANA,-18.892422,-48.288122,0.0,4514,61.1
8126,338775035,NÓ DE CONEXÃO,MALHA URBANA,-18.892422,-48.288122,0.0,8126,0.0
8126,338775035,NÓ DE CONEXÃO,MALHA URBANA,-18.892422,-48.288122,0.0,8323,150.4
8126,338775035,NÓ DE CONEXÃO,MALHA URBANA,-18.892422,-48.288122,0.0,8326,45.4
8127,2864506670,NÓ DE CONEXÃO,MALHA URBANA,-18.939865,-48.245717,0.0,8127,0.0
8127,2864506670,NÓ DE CONEXÃO,MALHA URBANA,-18.939865,-48.245717,0.0,9201,336.7
8127,2864506670,NÓ DE CONEXÃO,MALHA URBANA,-18.939865,-48.245717,0.0,13013,27.9
8128,2864506672,NÓ DE CONEXÃO,MALHA URBANA,-18.939833,-48.246319,0.0,8127,63.4
8128,2864506672,NÓ DE CONEXÃO,MALHA URBANA,-18.939833,-48.246319,0.0,8128,0.0
8128,2864506672,NÓ DE CONEXÃO,MALHA URBANA,-18.939833,-48.246319,0.0,8130,197.0
8129,2864506673,NÓ DE CONEXÃO,MALHA URBANA,-18.942848,-48.24654,0.0,8129,0.0
8129,2864506673,NÓ DE CONEXÃO,MALHA URBANA,-18.942848,-48.24654,0.0,8130,139.0
8129,2864506673,NÓ DE CONEXÃO,MALHA URBANA,-18.942848,-48.24654,0.0,9201,60.2
8129,2864506673,NÓ DE CONEXÃO,MALHA URBANA,-18.942848,-48.24654,0.0,9225,28.2
8130,2864506674,NÓ DE CONEXÃO,MALHA URBANA,-18.941601,-48.24645,0.0,8128,197.0
8130,2864506674,NÓ DE CONEXÃO,MALHA URBANA,-18.941601,-48.24645,0.0,8129,139.0
8130,2864506674,NÓ DE CONEXÃO,MALHA URBANA,-18.941601,-48.24645,0.0,8130,0.0
8130,2864506674,NÓ DE CONEXÃO,MALHA URBANA,-18.941601,-48.24645,0.0,8170,61.5
8131,2839893573,NÓ DE CONEXÃO,MALHA URBANA,-18.882516,-48.267443,0.0,569,111.2
8131,2839893573,NÓ DE CONEXÃO,MALHA URBANA,-18.882516,-48.267443,0.0,575,118.0
8131,2839893573,NÓ DE CONEXÃO,MALHA URBANA,-18.882516,-48.267443,0.0,677,70.7
8131,2839893573,NÓ DE CONEXÃO,MALHA URBANA,-18.882516,-48.267443,0.0,1254,91.0
8131,2839893573,NÓ DE CONEXÃO,MALHA URBANA,-18.882516,-48.267443,0.0,8131,0.0
8132,2839893575,NÓ DE CONEXÃO,MALHA URBANA,-18.8837,-48.265704,0.0,575,107.4
8132,2839893575,NÓ DE CONEXÃO,MALHA URBANA,-18.8837,-48.265704,0.0,8132,0.0
8133,2839893578,NÓ DE CONEXÃO,MALHA URBANA,-18.883061,-48.265155,0.0,8132,94.2
8133,2839893578,NÓ DE CONEXÃO,MALHA URBANA,-18.883061,-48.265155,0.0,8133,0.0
8134,2839899253,NÓ DE CONEXÃO,MALHA URBANA,-18.889101,-48.27592,0.0,345,15.2
8134,2839899253,NÓ DE CONEXÃO,MALHA URBANA,-18.889101,-48.27592,0.0,1196,14.6
8134,2839899253,NÓ DE CONEXÃO,MALHA URBANA,-18.889101,-48.27592,0.0,8134,0.0
8134,2839899253,NÓ DE CONEXÃO,MALHA URBANA,-18.889101,-48.27592,0.0,10699,554.4
8134,2839899253,NÓ DE CONEXÃO,MALHA URBANA,-18.889101,-48.27592,0.0,12133,70.5
8135,2839939962,NÓ DE CONEXÃO,MALHA URBANA,-18.884298,-48.272447,0.0,8135,0.0
8135,2839939962,NÓ DE CONEXÃO,MALHA URBANA,-18.884298,-48.272447,0.0,8136,17.0
8135,2839939962,NÓ DE CONEXÃO,MALHA URBANA,-18.884298,-48.272447,0.0,10659,110.4
8135,2839939962,NÓ DE CONEXÃO,MALHA URBANA,-18.884298,-48.272447,0.0,10699,92.7
8136,2839939963,NÓ DE CONEXÃO,MALHA URBANA,-18.884398,-48.272325,0.0,210,178.6
8136,2839939963,NÓ DE CONEXÃO,MALHA URBANA,-18.884398,-48.272325,0.0,3223,94.7
8136,2839939963,NÓ DE CONEXÃO,MALHA URBANA,-18.884398,-48.272325,0.0,8136,0.0
8137,2839939990,NÓ DE CONEXÃO,MALHA URBANA,-18.881096,-48.270118,0.0,8137,0.0
8137,2839939990,NÓ DE CONEXÃO,MALHA URBANA,-18.881096,-48.270118,0.0,8139,32.9
8137,2839939990,NÓ DE CONEXÃO,MALHA URBANA,-18.881096,-48.270118,0.0,8595,37.6
8137,2839939990,NÓ DE CONEXÃO,MALHA URBANA,-18.881096,-48.270118,0.0,12097,41.0
8138,2839947407,NÓ DE CONEXÃO,MALHA URBANA,-18.881879,-48.268387,0.0,8080,74.0
8138,2839947407,NÓ DE CONEXÃO,MALHA URBANA,-18.881879,-48.268387,0.0,8138,0.0
8138,2839947407,NÓ DE CONEXÃO,MALHA URBANA,-18.881879,-48.268387,0.0,8140,85.8
8139,2839947408,NÓ DE CONEXÃO,MALHA URBANA,-18.880854,-48.26994,0.0,4446,93.0
8139,2839947408,NÓ DE CONEXÃO,MALHA URBANA,-18.880854,-48.26994,0.0,8137,32.9
8139,2839947408,NÓ DE CONEXÃO,MALHA URBANA,-18.880854,-48.26994,0.0,8139,0.0
8139,2839947408,NÓ DE CONEXÃO,MALHA URBANA,-18.880854,-48.26994,0.0,8140,113.4
8139,2839947408,NÓ DE CONEXÃO,MALHA URBANA,-18.880854,-48.26994,0.0,8595,20.1
8140,2839947409,NÓ DE CONEXÃO,MALHA URBANA,-18.881428,-48.26905,0.0,3564,91.3
8140,2839947409,NÓ DE CONEXÃO,MALHA URBANA,-18.881428,-48.26905,0.0,4421,76.0
8140,2839947409,NÓ DE CONEXÃO,MALHA URBANA,-18.881428,-48.26905,0.0,8138,85.8
8140,2839947409,NÓ DE CONEXÃO,MALHA URBANA,-18.881428,-48.26905,0.0,8139,113.4
8140,2839947409,NÓ DE CONEXÃO,MALHA URBANA,-18.881428,-48.26905,0.0,8140,0.0
8141,2864495474,NÓ DE CONEXÃO,MALHA URBANA,-18.943071,-48.243662,0.0,8141,0.0
8141,2864495474,NÓ DE CONEXÃO,MALHA URBANA,-18.943071,-48.243662,0.0,8142,164.8
8141,2864495474,NÓ DE CONEXÃO,MALHA URBANA,-18.943071,-48.243662,0.0,8172,60.0
8142,2864495475,NÓ DE CONEXÃO,MALHA URBANA,-18.944553,-48.243683,0.0,8142,0.0
8142,2864495475,NÓ DE CONEXÃO,MALHA URBANA,-18.944553,-48.243683,0.0,9223,178.1
8142,2864495475,NÓ DE CONEXÃO,MALHA URBANA,-18.944553,-48.243683,0.0,12927,29.1
8142,2864495475,NÓ DE CONEXÃO,MALHA URBANA,-18.944553,-48.243683,0.0,12948,28.0
8143,2864506685,NÓ DE CONEXÃO,MALHA URBANA,-18.940587,-48.241132,0.0,2714,43.1
8143,2864506685,NÓ DE CONEXÃO,MALHA URBANA,-18.940587,-48.241132,0.0,8143,0.0
8143,2864506685,NÓ DE CONEXÃO,MALHA URBANA,-18.940587,-48.241132,0.0,8144,106.4
8144,2864506686,NÓ DE CONEXÃO,MALHA URBANA,-18.941296,-48.241794,0.0,578,79.3
8144,2864506686,NÓ DE CONEXÃO,MALHA URBANA,-18.941296,-48.241794,0.0,8143,106.4
8144,2864506686,NÓ DE CONEXÃO,MALHA URBANA,-18.941296,-48.241794,0.0,8144,0.0
8144,2864506686,NÓ DE CONEXÃO,MALHA URBANA,-18.941296,-48.241794,0.0,8174,105.8
8145,2867753888,NÓ DE CONEXÃO,MALHA URBANA,-18.946155,-48.243059,0.0,8145,0.0
8145,2867753888,NÓ DE CONEXÃO,MALHA URBANA,-18.946155,-48.243059,0.0,9223,63.2
8145,2867753888,NÓ DE CONEXÃO,MALHA URBANA,-18.946155,-48.243059,0.0,11219,102.5
8146,2867753890,NÓ DE CONEXÃO,MALHA URBANA,-18.946407,-48.242923,0.0,8146,0.0
8146,2867753890,NÓ DE CONEXÃO,MALHA URBANA,-18.946407,-48.242923,0.0,8147,199.5
8146,2867753890,NÓ DE CONEXÃO,MALHA URBANA,-18.946407,-48.242923,0.0,8186,72.2
8147,2867753891,NÓ DE CONEXÃO,MALHA URBANA,-18.946376,-48.241026,0.0,2710,75.7
8147,2867753891,NÓ DE CONEXÃO,MALHA URBANA,-18.946376,-48.241026,0.0,8146,199.5
8147,2867753891,NÓ DE CONEXÃO,MALHA URBANA,-18.946376,-48.241026,0.0,8147,0.0
8147,2867753891,NÓ DE CONEXÃO,MALHA URBANA,-18.946376,-48.241026,0.0,8148,72.4
8148,2867753892,NÓ DE CONEXÃO,MALHA URBANA,-18.945725,-48.241036,0.0,8147,72.4
8148,2867753892,NÓ DE CONEXÃO,MALHA URBANA,-18.945725,-48.241036,0.0,8148,0.0
8148,2867753892,NÓ DE CONEXÃO,MALHA URBANA,-18.945725,-48.241036,0.0,8186,199.6
8148,2867753892,NÓ DE CONEXÃO,MALHA URBANA,-18.945725,-48.241036,0.0,8188,71.8
8149,2864495481,NÓ DE CONEXÃO,MALHA URBANA,-18.945114,-48.244816,0.0,8111,205.7
8149,2864495481,NÓ DE CONEXÃO,MALHA URBANA,-18.945114,-48.244816,0.0,8149,0.0
8149,2864495481,NÓ DE CONEXÃO,MALHA URBANA,-18.945114,-48.244816,0.0,8150,60.8
8149,2864495481,NÓ DE CONEXÃO,MALHA URBANA,-18.945114,-48.244816,0.0,9228,60.6
8150,2864495487,NÓ DE CONEXÃO,MALHA URBANA,-18.94566,-48.244808,0.0,8149,60.8
8150,2864495487,NÓ DE CONEXÃO,MALHA URBANA,-18.94566,-48.244808,0.0,8150,0.0
8150,2864495487,NÓ DE CONEXÃO,MALHA URBANA,-18.94566,-48.244808,0.0,8153,59.5
8150,2864495487,NÓ DE CONEXÃO,MALHA URBANA,-18.94566,-48.244808,0.0,8593,57.0
8151,2864495489,NÓ DE CONEXÃO,MALHA URBANA,-18.947765,-48.244204,0.0,576,59.5
8151,2864495489,NÓ DE CONEXÃO,MALHA URBANA,-18.947765,-48.244204,0.0,8151,0.0
8151,2864495489,NÓ DE CONEXÃO,MALHA URBANA,-18.947765,-48.244204,0.0,8664,8.9
8151,2864495489,NÓ DE CONEXÃO,MALHA URBANA,-18.947765,-48.244204,0.0,9222,178.5
8152,2864495491,NÓ DE CONEXÃO,MALHA URBANA,-18.944551,-48.243083,0.0,8152,0.0
8152,2864495491,NÓ DE CONEXÃO,MALHA URBANA,-18.944551,-48.243083,0.0,11216,12.8
8152,2864495491,NÓ DE CONEXÃO,MALHA URBANA,-18.944551,-48.243083,0.0,11217,61.1
8152,2864495491,NÓ DE CONEXÃO,MALHA URBANA,-18.944551,-48.243083,0.0,12948,35.1
8153,2864506664,NÓ DE CONEXÃO,MALHA URBANA,-18.945669,-48.245374,0.0,8150,59.5
8153,2864506664,NÓ DE CONEXÃO,MALHA URBANA,-18.945669,-48.245374,0.0,8153,0.0
8153,2864506664,NÓ DE CONEXÃO,MALHA URBANA,-18.945669,-48.245374,0.0,8154,235.8
8153,2864506664,NÓ DE CONEXÃO,MALHA URBANA,-18.945669,-48.245374,0.0,8155,61.1
8154,2864506665,NÓ DE CONEXÃO,MALHA URBANA,-18.947789,-48.245347,0.0,8153,235.8
8154,2864506665,NÓ DE CONEXÃO,MALHA URBANA,-18.947789,-48.245347,0.0,8154,0.0
8154,2864506665,NÓ DE CONEXÃO,MALHA URBANA,-18.947789,-48.245347,0.0,8156,59.7
8155,2864506666,NÓ DE CONEXÃO,MALHA URBANA,-18.945673,-48.245954,0.0,577,84.6
8155,2864506666,NÓ DE CONEXÃO,MALHA URBANA,-18.945673,-48.245954,0.0,8153,61.1
8155,2864506666,NÓ DE CONEXÃO,MALHA URBANA,-18.945673,-48.245954,0.0,8155,0.0
8155,2864506666,NÓ DE CONEXÃO,MALHA URBANA,-18.945673,-48.245954,0.0,8156,236.0
8156,2864506667,NÓ DE CONEXÃO,MALHA URBANA,-18.947795,-48.245914,0.0,2359,86.2
8156,2864506667,NÓ DE CONEXÃO,MALHA URBANA,-18.947795,-48.245914,0.0,8155,236.0
8156,2864506667,NÓ DE CONEXÃO,MALHA URBANA,-18.947795,-48.245914,0.0,8156,0.0
8157,2864506668,NÓ DE CONEXÃO,MALHA URBANA,-18.93991,-48.245127,0.0,8157,0.0
8157,2864506668,NÓ DE CONEXÃO,MALHA URBANA,-18.93991,-48.245127,0.0,8158,337.8
8157,2864506668,NÓ DE CONEXÃO,MALHA URBANA,-18.93991,-48.245127,0.0,9199,61.8
8158,2864506669,NÓ DE CONEXÃO,MALHA URBANA,-18.942939,-48.245374,0.0,8157,337.8
8158,2864506669,NÓ DE CONEXÃO,MALHA URBANA,-18.942939,-48.245374,0.0,8158,0.0
8158,2864506669,NÓ DE CONEXÃO,MALHA URBANA,-18.942939,-48.245374,0.0,9199,395.3
8158,2864506669,NÓ DE CONEXÃO,MALHA URBANA,-18.942939,-48.245374,0.0,9201,62.9
8159,2870195199,NÓ DE CONEXÃO,MALHA URBANA,-18.90185,-48.322659,0.0,2750,121.5
8159,2870195199,NÓ DE CONEXÃO,MALHA URBANA,-18.90185,-48.322659,0.0,8159,0.0
8159,2870195199,NÓ DE CONEXÃO,MALHA URBANA,-18.90185,-48.322659,0.0,8203,93.3
8160,2870195200,NÓ DE CONEXÃO,MALHA URBANA,-18.900975,-48.323993,0.0,5288,64.5
8160,2870195200,NÓ DE CONEXÃO,MALHA URBANA,-18.900975,-48.323993,0.0,8160,0.0
8160,2870195200,NÓ DE CONEXÃO,MALHA URBANA,-18.900975,-48.323993,0.0,8190,76.2
8161,2870195206,NÓ DE CONEXÃO,MALHA URBANA,-18.903268,-48.321586,0.0,581,121.5
8161,2870195206,NÓ DE CONEXÃO,MALHA URBANA,-18.903268,-48.321586,0.0,2561,9.2
8161,2870195206,NÓ DE CONEXÃO,MALHA URBANA,-18.903268,-48.321586,0.0,8161,0.0
8162,2870201869,NÓ DE CONEXÃO,MALHA URBANA,-18.899979,-48.325666,0.0,4868,25.5
8162,2870201869,NÓ DE CONEXÃO,MALHA URBANA,-18.899979,-48.325666,0.0,8162,0.0
8162,2870201869,NÓ DE CONEXÃO,MALHA URBANA,-18.899979,-48.325666,0.0,8163,37.1
8163,2870201873,NÓ DE CONEXÃO,MALHA URBANA,-18.90021,-48.325427,0.0,4869,75.7
8163,2870201873,NÓ DE CONEXÃO,MALHA URBANA,-18.90021,-48.325427,0.0,4870,17.1
8163,2870201873,NÓ DE CONEXÃO,MALHA URBANA,-18.90021,-48.325427,0.0,8163,0.0
8164,2870201886,NÓ DE CONEXÃO,MALHA URBANA,-18.905491,-48.320135,0.0,8164,0.0
8164,2870201886,NÓ DE CONEXÃO,MALHA URBANA,-18.905491,-48.320135,0.0,8165,28.0
8164,2870201886,NÓ DE CONEXÃO,MALHA URBANA,-18.905491,-48.320135,0.0,12705,10.2
8165,2870216571,NÓ DE CONEXÃO,MALHA URBANA,-18.905719,-48.320067,0.0,8165,0.0
8165,2870216571,NÓ DE CONEXÃO,MALHA URBANA,-18.905719,-48.320067,0.0,9806,22.9
8165,2870216571,NÓ DE CONEXÃO,MALHA URBANA,-18.905719,-48.320067,0.0,12678,17.8
8166,2870216572,NÓ DE CONEXÃO,MALHA URBANA,-18.904816,-48.326832,0.0,2747,80.3
8166,2870216572,NÓ DE CONEXÃO,MALHA URBANA,-18.904816,-48.326832,0.0,8166,0.0
8166,2870216572,NÓ DE CONEXÃO,MALHA URBANA,-18.904816,-48.326832,0.0,8202,272.1
8167,2864506675,NÓ DE CONEXÃO,MALHA URBANA,-18.941512,-48.24762,0.0,6610,30.2
8167,2864506675,NÓ DE CONEXÃO,MALHA URBANA,-18.941512,-48.24762,0.0,8167,0.0
8167,2864506675,NÓ DE CONEXÃO,MALHA URBANA,-18.941512,-48.24762,0.0,8168,141.4
8167,2864506675,NÓ DE CONEXÃO,MALHA URBANA,-18.941512,-48.24762,0.0,8170,62.0
8168,2864506676,NÓ DE CONEXÃO,MALHA URBANA,-18.94278,-48.24772,0.0,1577,34.3
8168,2864506676,NÓ DE CONEXÃO,MALHA URBANA,-18.94278,-48.24772,0.0,1609,28.0
8168,2864506676,NÓ DE CONEXÃO,MALHA URBANA,-18.94278,-48.24772,0.0,8167,141.4
8168,2864506676,NÓ DE CONEXÃO,MALHA URBANA,-18.94278,-48.24772,0.0,8168,0.0
8169,2864506677,NÓ DE CONEXÃO,MALHA URBANA,-18.942816,-48.247136,0.0,1577,27.4
8169,2864506677,NÓ DE CONEXÃO,MALHA URBANA,-18.942816,-48.247136,0.0,8169,0.0
8169,2864506677,NÓ DE CONEXÃO,MALHA URBANA,-18.942816,-48.247136,0.0,8170,140.5
8169,2864506677,NÓ DE CONEXÃO,MALHA URBANA,-18.942816,-48.247136,0.0,9225,34.5
8170,2864506678,NÓ DE CONEXÃO,MALHA URBANA,-18.941557,-48.247033,0.0,8130,61.5
8170,2864506678,NÓ DE CONEXÃO,MALHA URBANA,-18.941557,-48.247033,0.0,8167,62.0
8170,2864506678,NÓ DE CONEXÃO,MALHA URBANA,-18.941557,-48.247033,0.0,8169,140.5
8170,2864506678,NÓ DE CONEXÃO,MALHA URBANA,-18.941557,-48.247033,0.0,8170,0.0
8171,2864506679,NÓ DE CONEXÃO,MALHA URBANA,-18.94008,-48.242845,0.0,8069,50.5
8171,2864506679,NÓ DE CONEXÃO,MALHA URBANA,-18.94008,-48.242845,0.0,8171,0.0
8171,2864506679,NÓ DE CONEXÃO,MALHA URBANA,-18.94008,-48.242845,0.0,11120,174.6
8172,2864506680,NÓ DE CONEXÃO,MALHA URBANA,-18.94311,-48.243093,0.0,8141,60.0
8172,2864506680,NÓ DE CONEXÃO,MALHA URBANA,-18.94311,-48.243093,0.0,8172,0.0
8172,2864506680,NÓ DE CONEXÃO,MALHA URBANA,-18.94311,-48.243093,0.0,8173,131.5
8172,2864506680,NÓ DE CONEXÃO,MALHA URBANA,-18.94311,-48.243093,0.0,11215,61.0
8173,2864506682,NÓ DE CONEXÃO,MALHA URBANA,-18.941932,-48.242987,0.0,676,59.2
8173,2864506682,NÓ DE CONEXÃO,MALHA URBANA,-18.941932,-48.242987,0.0,8172,131.5
8173,2864506682,NÓ DE CONEXÃO,MALHA URBANA,-18.941932,-48.242987,0.0,8173,0.0
8173,2864506682,NÓ DE CONEXÃO,MALHA URBANA,-18.941932,-48.242987,0.0,11120,31.9
8174,2864506684,NÓ DE CONEXÃO,MALHA URBANA,-18.940348,-48.241722,0.0,8144,105.8
8174,2864506684,NÓ DE CONEXÃO,MALHA URBANA,-18.940348,-48.241722,0.0,8174,0.0
8174,2864506684,NÓ DE CONEXÃO,MALHA URBANA,-18.940348,-48.241722,0.0,11208,34.3
8175,2870333342,NÓ DE CONEXÃO,MALHA URBANA,-18.89846,-48.321858,0.0,8175,0.0
8175,2870333342,NÓ DE CONEXÃO,MALHA URBANA,-18.89846,-48.321858,0.0,8176,34.6
8176,2870333345,NÓ DE CONEXÃO,MALHA URBANA,-18.89815,-48.321863,0.0,8176,0.0
8176,2870333345,NÓ DE CONEXÃO,MALHA URBANA,-18.89815,-48.321863,0.0,8177,20.1
8176,2870333345,NÓ DE CONEXÃO,MALHA URBANA,-18.89815,-48.321863,0.0,10802,26.3
8177,2870333347,NÓ DE CONEXÃO,MALHA URBANA,-18.897993,-48.321954,0.0,8177,0.0
8177,2870333347,NÓ DE CONEXÃO,MALHA URBANA,-18.897993,-48.321954,0.0,8204,17.3
8177,2870333347,NÓ DE CONEXÃO,MALHA URBANA,-18.897993,-48.321954,0.0,11121,43.3
8178,2870333352,NÓ DE CONEXÃO,MALHA URBANA,-18.89925,-48.317448,0.0,3218,67.4
8178,2870333352,NÓ DE CONEXÃO,MALHA URBANA,-18.89925,-48.317448,0.0,8178,0.0
8178,2870333352,NÓ DE CONEXÃO,MALHA URBANA,-18.89925,-48.317448,0.0,8191,58.1
8178,2870333352,NÓ DE CONEXÃO,MALHA URBANA,-18.89925,-48.317448,0.0,10563,260.6
8179,2870342134,NÓ DE CONEXÃO,MALHA URBANA,-18.90171,-48.318199,0.0,2742,341.9
8179,2870342134,NÓ DE CONEXÃO,MALHA URBANA,-18.90171,-48.318199,0.0,5294,61.2
8179,2870342134,NÓ DE CONEXÃO,MALHA URBANA,-18.90171,-48.318199,0.0,5296,95.5
8179,2870342134,NÓ DE CONEXÃO,MALHA URBANA,-18.90171,-48.318199,0.0,8179,0.0
8180,2870362721,NÓ DE CONEXÃO,MALHA URBANA,-18.900027,-48.320626,0.0,2744,77.0
8180,2870362721,NÓ DE CONEXÃO,MALHA URBANA,-18.900027,-48.320626,0.0,5305,218.1
8180,2870362721,NÓ DE CONEXÃO,MALHA URBANA,-18.900027,-48.320626,0.0,8180,0.0
8180,2870362721,NÓ DE CONEXÃO,MALHA URBANA,-18.900027,-48.320626,0.0,8181,166.2
8181,2870362722,NÓ DE CONEXÃO,MALHA URBANA,-18.901444,-48.320124,0.0,8180,166.2
8181,2870362722,NÓ DE CONEXÃO,MALHA URBANA,-18.901444,-48.320124,0.0,8181,0.0
8182,2870362726,NÓ DE CONEXÃO,MALHA URBANA,-18.899779,-48.321752,0.0,2744,80.4
8182,2870362726,NÓ DE CONEXÃO,MALHA URBANA,-18.899779,-48.321752,0.0,7163,90.2
8182,2870362726,NÓ DE CONEXÃO,MALHA URBANA,-18.899779,-48.321752,0.0,8182,0.0
8182,2870362726,NÓ DE CONEXÃO,MALHA URBANA,-18.899779,-48.321752,0.0,8184,21.1
8183,2870362728,NÓ DE CONEXÃO,MALHA URBANA,-18.898896,-48.321392,0.0,5260,55.4
8183,2870362728,NÓ DE CONEXÃO,MALHA URBANA,-18.898896,-48.321392,0.0,8183,0.0
8183,2870362728,NÓ DE CONEXÃO,MALHA URBANA,-18.898896,-48.321392,0.0,8184,102.3
8183,2870362728,NÓ DE CONEXÃO,MALHA URBANA,-18.898896,-48.321392,0.0,10562,15.0
8184,2870362729,NÓ DE CONEXÃO,MALHA URBANA,-18.899671,-48.321917,0.0,2568,63.1
8184,2870362729,NÓ DE CONEXÃO,MALHA URBANA,-18.899671,-48.321917,0.0,8182,21.1
8184,2870362729,NÓ DE CONEXÃO,MALHA URBANA,-18.899671,-48.321917,0.0,8183,102.3
8184,2870362729,NÓ DE CONEXÃO,MALHA URBANA,-18.899671,-48.321917,0.0,8184,0.0
8185,2870362731,NÓ DE CONEXÃO,MALHA URBANA,-18.900079,-48.323305,0.0,2749,24.3
8185,2870362731,NÓ DE CONEXÃO,MALHA URBANA,-18.900079,-48.323305,0.0,5288,58.6
8185,2870362731,NÓ DE CONEXÃO,MALHA URBANA,-18.900079,-48.323305,0.0,7164,88.5
8185,2870362731,NÓ DE CONEXÃO,MALHA URBANA,-18.900079,-48.323305,0.0,8185,0.0
8186,2867753893,NÓ DE CONEXÃO,MALHA URBANA,-18.945758,-48.242934,0.0,8148,199.6
8186,2867753893,NÓ DE CONEXÃO,MALHA URBANA,-18.945758,-48.242934,0.0,8186,0.0
8186,2867753893,NÓ DE CONEXÃO,MALHA URBANA,-18.945758,-48.242934,0.0,8187,73.2
8186,2867753893,NÓ DE CONEXÃO,MALHA URBANA,-18.945758,-48.242934,0.0,11218,14.0
8187,2867753894,NÓ DE CONEXÃO,MALHA URBANA,-18.9451,-48.242944,0.0,8187,0.0
8187,2867753894,NÓ DE CONEXÃO,MALHA URBANA,-18.9451,-48.242944,0.0,8188,198.5
8187,2867753894,NÓ DE CONEXÃO,MALHA URBANA,-18.9451,-48.242944,0.0,11216,61.4
8187,2867753894,NÓ DE CONEXÃO,MALHA URBANA,-18.9451,-48.242944,0.0,11217,14.4
8188,2867753895,NÓ DE CONEXÃO,MALHA URBANA,-18.945079,-48.241057,0.0,2694,73.4
8188,2867753895,NÓ DE CONEXÃO,MALHA URBANA,-18.945079,-48.241057,0.0,8148,71.8
8188,2867753895,NÓ DE CONEXÃO,MALHA URBANA,-18.945079,-48.241057,0.0,8187,198.5
8188,2867753895,NÓ DE CONEXÃO,MALHA URBANA,-18.945079,-48.241057,0.0,8188,0.0
8189,2870173076,NÓ DE CONEXÃO,MALHA URBANA,-18.905904,-48.320317,0.0,7373,80.6
8189,2870173076,NÓ DE CONEXÃO,MALHA URBANA,-18.905904,-48.320317,0.0,8189,0.0
8190,2870195198,NÓ DE CONEXÃO,MALHA URBANA,-18.900581,-48.324586,0.0,559,8.8
8190,2870195198,NÓ DE CONEXÃO,MALHA URBANA,-18.900581,-48.324586,0.0,2749,134.5
