ID_Origem,OSM_Node_ID,Logradouro,Latitude,Longitude,Indice_Periculosidade,ID_Destino,Distancia_Metros
6345,2472829097,Rua Professora Nilda de São José,-18.925285,-48.25269,0,8779,104.7
6346,2472829098,Rua Arlindo Sousa Monteiro,-18.92544,-48.251893,0,4327,12.9
6346,2472829098,Rua Arlindo Sousa Monteiro,-18.92544,-48.251893,0,6346,0
6346,2472829098,Rua Arlindo Sousa Monteiro,-18.92544,-48.251893,0,6347,86.4
6346,2472829098,Rua Arlindo Sousa Monteiro,-18.92544,-48.251893,0,8780,104.2
6347,2472829099,Rua Romeu Margonari,-18.925567,-48.251083,1,4330,11.9
6347,2472829099,Rua Romeu Margonari,-18.925567,-48.251083,1,6347,0
6347,2472829099,Rua Romeu Margonari,-18.925567,-48.251083,1,8680,87.7
6347,2472829099,Rua Romeu Margonari,-18.925567,-48.251083,1,8781,106.1
6348,2472829101,Rua Sem Nome,-18.925743,-48.250228,2,6348,0
6348,2472829101,Rua Sem Nome,-18.925743,-48.250228,2,8681,20.1
6349,2473912766,Rua Nordau Gonçalves de Melo,-18.925265,-48.250364,0,1319,94.1
6349,2473912766,Rua Nordau Gonçalves de Melo,-18.925265,-48.250364,0,1397,168.7
6349,2473912766,Rua Nordau Gonçalves de Melo,-18.925265,-48.250364,0,6349,0
6350,2473912770,Rua Sem Nome,-18.925717,-48.24994,2,5535,89
6350,2473912770,Rua Sem Nome,-18.925717,-48.24994,2,6350,0
6350,2473912770,Rua Sem Nome,-18.925717,-48.24994,2,9468,8
6351,2473912773,Rua Professora Nilda de São José,-18.923586,-48.25183,7,289,8.4
6351,2473912773,Rua Professora Nilda de São José,-18.923586,-48.25183,7,6351,0
6351,2473912773,Rua Professora Nilda de São José,-18.923586,-48.25183,7,6352,48
6352,2473912776,Avenida Doutor Misael Rodrigues de Castro,-18.923254,-48.252121,9,1317,13.5
6352,2473912776,Avenida Doutor Misael Rodrigues de Castro,-18.923254,-48.252121,9,6352,0
6352,2473912776,Avenida Doutor Misael Rodrigues de Castro,-18.923254,-48.252121,9,6353,80.9
6353,2473912781,Irmã Dulce,-18.92268,-48.252593,7,2117,9
6353,2473912781,Irmã Dulce,-18.92268,-48.252593,7,5384,153.8
6353,2473912781,Irmã Dulce,-18.92268,-48.252593,7,6353,0
6353,2473912781,Irmã Dulce,-18.92268,-48.252593,7,11372,94.7
6354,2473912795,Rua Planalto,-18.920653,-48.253957,0,4126,149.4
6354,2473912795,Rua Planalto,-18.920653,-48.253957,0,6354,0
6354,2473912795,Rua Planalto,-18.920653,-48.253957,0,9473,42.2
6354,2473912795,Rua Planalto,-18.920653,-48.253957,0,10645,8.8
6355,2530389472,Avenida das Gameleiras,-18.93063,-48.307522,90,6355,0
6355,2530389472,Avenida das Gameleiras,-18.93063,-48.307522,90,10938,20.1
6356,2530389473,Avenida Silvio Rugani,-18.930806,-48.294368,90,6356,0
6356,2530389473,Avenida Silvio Rugani,-18.930806,-48.294368,90,9382,24
6356,2530389473,Avenida Silvio Rugani,-18.930806,-48.294368,90,11477,191.3
6357,2530389478,Rua São Francisco Xavier,-18.932935,-48.302456,1,2270,71.3
6357,2530389478,Rua São Francisco Xavier,-18.932935,-48.302456,1,5779,71.8
6357,2530389478,Rua São Francisco Xavier,-18.932935,-48.302456,1,5822,113.1
6357,2530389478,Rua São Francisco Xavier,-18.932935,-48.302456,1,6357,0
6358,2530389482,Rua Afonso Arinos,-18.933413,-48.299543,6,5798,71.5
6358,2530389482,Rua Afonso Arinos,-18.933413,-48.299543,6,5806,71.4
6358,2530389482,Rua Afonso Arinos,-18.933413,-48.299543,6,5840,112.3
6358,2530389482,Rua Afonso Arinos,-18.933413,-48.299543,6,6358,0
6359,2530389485,Avenida Getúlio Vargas,-18.933639,-48.303697,0,6359,0
6359,2530389485,Avenida Getúlio Vargas,-18.933639,-48.303697,0,6580,128
6359,2530389485,Avenida Getúlio Vargas,-18.933639,-48.303697,0,11426,37.8
6360,2530389486,Rua da Secretária,-18.933779,-48.31647,0,2277,28.2
6360,2530389486,Rua da Secretária,-18.933779,-48.31647,0,5797,304.6
6360,2530389486,Rua da Secretária,-18.933779,-48.31647,0,6360,0
6360,2530389486,Rua da Secretária,-18.933779,-48.31647,0,6363,61.5
6361,2530389488,Rua Aniceto Pereira,-18.934162,-48.298052,4,5798,130
6361,2530389488,Rua Aniceto Pereira,-18.934162,-48.298052,4,6361,0
6361,2530389488,Rua Aniceto Pereira,-18.934162,-48.298052,4,6630,13.2
6361,2530389488,Rua Aniceto Pereira,-18.934162,-48.298052,4,7113,63.5
6362,2530389489,Rua Vinte e Nove de Outubro,-18.934181,-48.290563,0,5833,97.2
6362,2530389489,Rua Vinte e Nove de Outubro,-18.934181,-48.290563,0,5871,204.8
6362,2530389489,Rua Vinte e Nove de Outubro,-18.934181,-48.290563,0,6362,0
6363,2530389490,Rua da Secretária,-18.934322,-48.316358,0,2281,30.6
6363,2530389490,Rua da Secretária,-18.934322,-48.316358,0,5817,304.3
6363,2530389490,Rua da Secretária,-18.934322,-48.316358,0,6360,61.5
6363,2530389490,Rua da Secretária,-18.934322,-48.316358,0,6363,0
6364,2530389493,Avenida Carlos Gomes,-18.934527,-48.304153,0,2276,36.9
6364,2530389493,Avenida Carlos Gomes,-18.934527,-48.304153,0,6364,0
6364,2530389493,Avenida Carlos Gomes,-18.934527,-48.304153,0,11392,89.8
6365,2530389497,Rua da Secretária,-18.934847,-48.31625,0,2281,28.9
6365,2530389497,Rua da Secretária,-18.934847,-48.31625,0,5839,304.8
6365,2530389497,Rua da Secretária,-18.934847,-48.31625,0,5879,62.1
6365,2530389497,Rua da Secretária,-18.934847,-48.31625,0,6365,0
6366,2530389498,Rua dos Bacuris,-18.934963,-48.30507,0,6366,0
6366,2530389498,Rua dos Bacuris,-18.934963,-48.30507,0,6367,82.1
6366,2530389498,Rua dos Bacuris,-18.934963,-48.30507,0,6583,244
6367,2530389501,Rua dos Angicos,-18.9351,-48.305837,29,5873,75.8
6367,2530389501,Rua dos Angicos,-18.9351,-48.305837,29,6367,0
6367,2530389501,Rua dos Angicos,-18.9351,-48.305837,29,6584,244.8
6368,2530389504,Rua Tomé de Souza,-18.935216,-48.297784,0,6368,0
6368,2530389504,Rua Tomé de Souza,-18.935216,-48.297784,0,6369,6.9
6368,2530389504,Rua Tomé de Souza,-18.935216,-48.297784,0,6381,200.2
6368,2530389504,Rua Tomé de Souza,-18.935216,-48.297784,0,7114,69.7
6369,2530389505,Rua Tomé de Souza,-18.935263,-48.297741,0,5854,67.5
6369,2530389505,Rua Tomé de Souza,-18.935263,-48.297741,0,5907,100.7
6369,2530389505,Rua Tomé de Souza,-18.935263,-48.297741,0,6368,6.9
6369,2530389505,Rua Tomé de Souza,-18.935263,-48.297741,0,6369,0
6370,2530389506,Rua Castro Alves,-18.935387,-48.293641,0,6370,0
6370,2530389506,Rua Castro Alves,-18.935387,-48.293641,0,6371,18.6
6370,2530389506,Rua Castro Alves,-18.935387,-48.293641,0,8033,129.5
6371,2530389508,Rua José de Oliveira Pinto,-18.935517,-48.293531,0,2265,119
6371,2530389508,Rua José de Oliveira Pinto,-18.935517,-48.293531,0,5960,432.4
6371,2530389508,Rua José de Oliveira Pinto,-18.935517,-48.293531,0,6371,0
6372,2530389511,Rua da Doméstica,-18.935809,-48.308861,104,5908,62.4
6372,2530389511,Rua da Doméstica,-18.935809,-48.308861,104,6372,0
6372,2530389511,Rua da Doméstica,-18.935809,-48.308861,104,7486,14.3
6372,2530389511,Rua da Doméstica,-18.935809,-48.308861,104,10936,142.6
6373,2530389512,Rua Urca,-18.9357,-48.286299,0,4183,131.3
6373,2530389512,Rua Urca,-18.9357,-48.286299,0,6373,0
6373,2530389512,Rua Urca,-18.9357,-48.286299,0,6379,69.5
6373,2530389512,Rua Urca,-18.9357,-48.286299,0,7140,45.9
6374,2530389513,Rua Nilo Peçanha,-18.935803,-48.301153,0,5856,112.6
6374,2530389513,Rua Nilo Peçanha,-18.935803,-48.301153,0,5886,72
6374,2530389513,Rua Nilo Peçanha,-18.935803,-48.301153,0,5897,71.7
6374,2530389513,Rua Nilo Peçanha,-18.935803,-48.301153,0,6374,0
6375,2530389514,Rua do Feirante,-18.935905,-48.306403,28,2182,60.6
6375,2530389514,Rua do Feirante,-18.935905,-48.306403,28,5908,252.4
6375,2530389514,Rua do Feirante,-18.935905,-48.306403,28,6375,0
6375,2530389514,Rua do Feirante,-18.935905,-48.306403,28,7488,62.2
6376,2530389515,Rua da Paz,-18.935875,-48.278776,0,5920,110.1
6376,2530389515,Rua da Paz,-18.935875,-48.278776,0,6308,70
6376,2530389515,Rua da Paz,-18.935875,-48.278776,0,6376,0
6376,2530389515,Rua da Paz,-18.935875,-48.278776,0,9568,100.2
6377,2530389516,Rua Jerônima Reis da Silva,-18.935905,-48.279699,0,6308,27.2
6377,2530389516,Rua Jerônima Reis da Silva,-18.935905,-48.279699,0,6377,0
6377,2530389516,Rua Jerônima Reis da Silva,-18.935905,-48.279699,0,9730,55.2
6378,2530389520,Rua Castro Alves,-18.936282,-48.298228,0,2730,27
6378,2530389520,Rua Castro Alves,-18.936282,-48.298228,0,5907,74.1
6378,2530389520,Rua Castro Alves,-18.936282,-48.298228,0,5933,113.4
6378,2530389520,Rua Castro Alves,-18.936282,-48.298228,0,6378,0
6379,2530389521,Rua Irajá,-18.936324,-48.286263,0,4181,129
6379,2530389521,Rua Irajá,-18.936324,-48.286263,0,4182,131.2
6379,2530389521,Rua Irajá,-18.936324,-48.286263,0,6373,69.5
6379,2530389521,Rua Irajá,-18.936324,-48.286263,0,6379,0
6380,2530389526,Rua Nilo Peçanha,-18.936664,-48.30565,0,2704,61.7
6380,2530389526,Rua Nilo Peçanha,-18.936664,-48.30565,0,5914,43.7
6380,2530389526,Rua Nilo Peçanha,-18.936664,-48.30565,0,6380,0
6381,2530389527,Rua Voluntários da Pátria,-18.936715,-48.298837,0,5880,148
6381,2530389527,Rua Voluntários da Pátria,-18.936715,-48.298837,0,6381,0
6381,2530389527,Rua Voluntários da Pátria,-18.936715,-48.298837,0,6383,43.4
6382,2530389529,Rua Real Grandeza,-18.936941,-48.299498,0,5884,160.1
6382,2530389529,Rua Real Grandeza,-18.936941,-48.299498,0,5931,52.8
6382,2530389529,Rua Real Grandeza,-18.936941,-48.299498,0,6382,0
6383,2530389530,Praça São Francisco de Paula,-18.936982,-48.299124,0,6382,40.2
6383,2530389530,Praça São Francisco de Paula,-18.936982,-48.299124,0,6383,0
6384,2530389531,Praça São Francisco de Paula,-18.937109,-48.298923,0,2730,102.4
6384,2530389531,Praça São Francisco de Paula,-18.937109,-48.298923,0,6383,25.4
6384,2530389531,Praça São Francisco de Paula,-18.937109,-48.298923,0,6384,0
6385,2530389532,Rua da Carioca,-18.937249,-48.286893,0,4179,78.9
6385,2530389532,Rua da Carioca,-18.937249,-48.286893,0,4181,280.1
6385,2530389532,Rua da Carioca,-18.937249,-48.286893,0,4182,88.6
6385,2530389532,Rua da Carioca,-18.937249,-48.286893,0,6385,0
6386,2530389533,Rua José de Oliveira Pinto,-18.937401,-48.294437,4,2719,36.5
6386,2530389533,Rua José de Oliveira Pinto,-18.937401,-48.294437,4,2915,43.8
6386,2530389533,Rua José de Oliveira Pinto,-18.937401,-48.294437,4,5915,105
6386,2530389533,Rua José de Oliveira Pinto,-18.937401,-48.294437,4,6386,0
6387,2530389535,Rua Oscar Gomes Moreira Junior,-18.937423,-48.298742,0,5933,77.7
6387,2530389535,Rua Oscar Gomes Moreira Junior,-18.937423,-48.298742,0,6384,40.4
6387,2530389535,Rua Oscar Gomes Moreira Junior,-18.937423,-48.298742,0,6387,0
6388,2530389536,Avenida Indaiá,-18.937482,-48.318327,0,5925,63.4
6388,2530389536,Avenida Indaiá,-18.937482,-48.318327,0,6388,0
6388,2530389536,Avenida Indaiá,-18.937482,-48.318327,0,10931,161.6
6389,2530389537,Rua do Estudante,-18.937551,-48.314984,0,2185,63.7
6389,2530389537,Rua do Estudante,-18.937551,-48.314984,0,2189,59.9
6389,2530389537,Rua do Estudante,-18.937551,-48.314984,0,5929,233.1
6389,2530389537,Rua do Estudante,-18.937551,-48.314984,0,6389,0
6390,2530389539,Rua Oscar Gomes Moreira Junior,-18.937673,-48.300025,0,6390,0
6390,2530389539,Rua Oscar Gomes Moreira Junior,-18.937673,-48.300025,0,6391,55.3
6390,2530389539,Rua Oscar Gomes Moreira Junior,-18.937673,-48.300025,0,7103,77.5
6391,2530389543,Avenida Silvio Rugani,-18.938073,-48.299735,0,2727,35.9
6391,2530389543,Avenida Silvio Rugani,-18.938073,-48.299735,0,6391,0
6391,2530389543,Avenida Silvio Rugani,-18.938073,-48.299735,0,6392,53.6
6392,2530389545,Rua Real Grandeza,-18.938157,-48.299246,0,5966,160
6392,2530389545,Rua Real Grandeza,-18.938157,-48.299246,0,6392,0
6392,2530389545,Rua Real Grandeza,-18.938157,-48.299246,0,9037,54.7
6393,2530389546,Rua Maria Dias Diniz,-18.938293,-48.297801,0,2723,29.7
6393,2530389546,Rua Maria Dias Diniz,-18.938293,-48.297801,0,5933,114.7
6393,2530389546,Rua Maria Dias Diniz,-18.938293,-48.297801,0,5944,73.3
6393,2530389546,Rua Maria Dias Diniz,-18.938293,-48.297801,0,6393,0
6394,2530389547,Rua do Radialista,-18.938624,-48.314755,0,2189,61.9
6394,2530389547,Rua do Radialista,-18.938624,-48.314755,0,5946,232
6394,2530389547,Rua do Radialista,-18.938624,-48.314755,0,6394,0
6394,2530389547,Rua do Radialista,-18.938624,-48.314755,0,10710,31.8
6395,2530389548,Rua da Secretária,-18.938755,-48.315449,0,6395,0
6395,2530389548,Rua da Secretária,-18.938755,-48.315449,0,7490,60.5
6395,2530389548,Rua da Secretária,-18.938755,-48.315449,0,8037,268.4
6395,2530389548,Rua da Secretária,-18.938755,-48.315449,0,10711,31.9
6396,2530389549,Avenida Silvio Rugani,-18.938755,-48.300222,0,2727,55.6
6396,2530389549,Avenida Silvio Rugani,-18.938755,-48.300222,0,5974,155.6
6396,2530389549,Avenida Silvio Rugani,-18.938755,-48.300222,0,6396,0
6396,2530389549,Avenida Silvio Rugani,-18.938755,-48.300222,0,7104,31.8
6397,2530389550,Rua da Doméstica,-18.938859,-48.308165,0,5964,246.2
6397,2530389550,Rua da Doméstica,-18.938859,-48.308165,0,6397,0
6397,2530389550,Rua da Doméstica,-18.938859,-48.308165,0,11962,61
6398,2530389553,Rua José de Oliveira Pinto,-18.939266,-48.295459,0,2910,76.3
6398,2530389553,Rua José de Oliveira Pinto,-18.939266,-48.295459,0,5941,154.8
6398,2530389553,Rua José de Oliveira Pinto,-18.939266,-48.295459,0,6398,0
6398,2530389553,Rua José de Oliveira Pinto,-18.939266,-48.295459,0,6401,71.4
6399,2530389554,Rua dos Pardais,-18.939578,-48.29499,2,2910,102.7
6399,2530389554,Rua dos Pardais,-18.939578,-48.29499,2,5963,112.3
6399,2530389554,Rua dos Pardais,-18.939578,-48.29499,2,6013,316.4
6399,2530389554,Rua dos Pardais,-18.939578,-48.29499,2,6399,0
6400,2530389555,Avenida Carlos Gomes,-18.939625,-48.296121,0,5942,180.8
6400,2530389555,Avenida Carlos Gomes,-18.939625,-48.296121,0,6400,0
6400,2530389555,Avenida Carlos Gomes,-18.939625,-48.296121,0,6401,42.8
6400,2530389555,Avenida Carlos Gomes,-18.939625,-48.296121,0,7100,101.1
6401,2530389557,Rua José de Oliveira Pinto,-18.939833,-48.295778,0,2905,49.6
6401,2530389557,Rua José de Oliveira Pinto,-18.939833,-48.295778,0,6398,71.4
6401,2530389557,Rua José de Oliveira Pinto,-18.939833,-48.295778,0,6400,42.8
6401,2530389557,Rua José de Oliveira Pinto,-18.939833,-48.295778,0,6401,0
6402,2530389559,Rua Tobias Barreto,-18.939831,-48.280685,0,2380,233.3
6402,2530389559,Rua Tobias Barreto,-18.939831,-48.280685,0,6402,0
6402,2530389559,Rua Tobias Barreto,-18.939831,-48.280685,0,11728,10.6
6403,2530389560,Rua Sem Nome,-18.939862,-48.31031,90,4595,199.7
6403,2530389560,Rua Sem Nome,-18.939862,-48.31031,90,5964,44.1
6403,2530389560,Rua Sem Nome,-18.939862,-48.31031,90,6403,0
6403,2530389560,Rua Sem Nome,-18.939862,-48.31031,90,12026,89.6
6404,2530389561,Rua Venceslau Braz,-18.940072,-48.301664,0,5956,113.1
6404,2530389561,Rua Venceslau Braz,-18.940072,-48.301664,0,5974,69.5
6404,2530389561,Rua Venceslau Braz,-18.940072,-48.301664,0,5980,73.5
6404,2530389561,Rua Venceslau Braz,-18.940072,-48.301664,0,6404,0
6405,2530389562,Rua da Secretária,-18.940205,-48.31515,0,5971,47.5
6405,2530389562,Rua da Secretária,-18.940205,-48.31515,0,5988,61.3
6405,2530389562,Rua da Secretária,-18.940205,-48.31515,0,6405,0
6405,2530389562,Rua da Secretária,-18.940205,-48.31515,0,8091,212.8
6406,2530389563,Avenida Nicomedes Alves dos Santos,-18.940625,-48.273846,0,5993,52
6406,2530389563,Avenida Nicomedes Alves dos Santos,-18.940625,-48.273846,0,6406,0
6407,2530389564,Rua do Estudante,-18.940556,-48.314341,0,2271,231.6
6407,2530389564,Rua do Estudante,-18.940556,-48.314341,0,5969,94.1
6407,2530389564,Rua do Estudante,-18.940556,-48.314341,0,5988,74.3
6407,2530389564,Rua do Estudante,-18.940556,-48.314341,0,6407,0
6408,2530389566,Rua do Funcionário Público,-18.941262,-48.318973,9,5996,43.2
6408,2530389566,Rua do Funcionário Público,-18.941262,-48.318973,9,6408,0
6408,2530389566,Rua do Funcionário Público,-18.941262,-48.318973,9,8090,233.5
6408,2530389566,Rua do Funcionário Público,-18.941262,-48.318973,9,8091,206.1
6409,2530389567,Rua Santa Luzia,-18.941313,-48.303533,0,5983,95.8
6409,2530389567,Rua Santa Luzia,-18.941313,-48.303533,0,6409,0
6409,2530389567,Rua Santa Luzia,-18.941313,-48.303533,0,9931,107.4
6410,2530389569,Avenida Silvio Rugani,-18.941442,-48.302076,0,5974,201.2
6410,2530389569,Avenida Silvio Rugani,-18.941442,-48.302076,0,5980,140.3
6410,2530389569,Avenida Silvio Rugani,-18.941442,-48.302076,0,6000,15.1
6410,2530389569,Avenida Silvio Rugani,-18.941442,-48.302076,0,6410,0
6411,2530389570,Rua São José,-18.941465,-48.302782,0,5981,129.8
6411,2530389570,Rua São José,-18.941465,-48.302782,0,6411,0
6411,2530389570,Rua São José,-18.941465,-48.302782,0,9933,27.7
6412,2530389571,Rua Senador Furtado,-18.941668,-48.299203,0,2728,72.7
6412,2530389571,Rua Senador Furtado,-18.941668,-48.299203,0,5987,112.3
6412,2530389571,Rua Senador Furtado,-18.941668,-48.299203,0,5999,72.6
6412,2530389571,Rua Senador Furtado,-18.941668,-48.299203,0,6412,0
6413,2530389572,Rua das Camomilas,-18.941879,-48.301243,0,6006,23.4
6413,2530389572,Rua das Camomilas,-18.941879,-48.301243,0,6413,0
6413,2530389572,Rua das Camomilas,-18.941879,-48.301243,0,9925,49.3
6414,2530389573,Avenida Capitão Pedro Machado Silveira,-18.941928,-48.271435,0,1515,83.5
6414,2530389573,Avenida Capitão Pedro Machado Silveira,-18.941928,-48.271435,0,6020,291.4
6414,2530389573,Avenida Capitão Pedro Machado Silveira,-18.941928,-48.271435,0,6414,0
6414,2530389573,Avenida Capitão Pedro Machado Silveira,-18.941928,-48.271435,0,11747,10.3
6415,2530389574,Rua do Carpinteiro,-18.941894,-48.319191,24,2257,157.9
6415,2530389574,Rua do Carpinteiro,-18.941894,-48.319191,24,5996,59.3
6415,2530389574,Rua do Carpinteiro,-18.941894,-48.319191,24,6415,0
6415,2530389574,Rua do Carpinteiro,-18.941894,-48.319191,24,6416,47
6415,2530389574,Rua do Carpinteiro,-18.941894,-48.319191,24,8092,242.7
6416,2530389576,Rua Sem Nome,-18.9423,-48.319067,34,2254,43.9
6416,2530389576,Rua Sem Nome,-18.9423,-48.319067,34,6415,47
6416,2530389576,Rua Sem Nome,-18.9423,-48.319067,34,6416,0
6416,2530389576,Rua Sem Nome,-18.9423,-48.319067,34,7494,238.9
6417,2530389577,Avenida Capitão Pedro Machado Silveira,-18.94255,-48.271774,0,6030,309.4
6417,2530389577,Avenida Capitão Pedro Machado Silveira,-18.94255,-48.271774,0,6414,77.9
6417,2530389577,Avenida Capitão Pedro Machado Silveira,-18.94255,-48.271774,0,6417,0
6418,2530389579,Rua José de Oliveira Pinto,-18.942684,-48.297579,0,5997,144.5
6418,2530389579,Rua José de Oliveira Pinto,-18.942684,-48.297579,0,6418,0
6418,2530389579,Rua José de Oliveira Pinto,-18.942684,-48.297579,0,7095,40
6418,2530389579,Rua José de Oliveira Pinto,-18.942684,-48.297579,0,7099,40.5
6419,2530389581,Rua Real Grandeza,-18.942765,-48.298281,0,5999,137.1
6419,2530389581,Rua Real Grandeza,-18.942765,-48.298281,0,6419,0
6419,2530389581,Rua Real Grandeza,-18.942765,-48.298281,0,11456,22.1
6420,2530389583,Alameda Sóstenes Guimarães,-18.943615,-48.279069,7,2942,43.5
6420,2530389583,Alameda Sóstenes Guimarães,-18.943615,-48.279069,7,6420,0
6420,2530389583,Alameda Sóstenes Guimarães,-18.943615,-48.279069,7,7026,88.9
6420,2530389583,Alameda Sóstenes Guimarães,-18.943615,-48.279069,7,7042,30.9
6421,2530389585,Rua do Gari,-18.943871,-48.319016,1,6023,364.7
6421,2530389585,Rua do Gari,-18.943871,-48.319016,1,6042,61.3
6421,2530389585,Rua do Gari,-18.943871,-48.319016,1,6421,0
6421,2530389585,Rua do Gari,-18.943871,-48.319016,1,7331,32.2
6422,2530389586,Rua das Camomilas,-18.944295,-48.30092,27,2698,60
6422,2530389586,Rua das Camomilas,-18.944295,-48.30092,27,6044,181
6422,2530389586,Rua das Camomilas,-18.944295,-48.30092,27,6422,0
6422,2530389586,Rua das Camomilas,-18.944295,-48.30092,27,6528,64.9
6423,2530389587,Rua Washington Bernardes,-18.94466,-48.276518,0,1625,85.1
6423,2530389587,Rua Washington Bernardes,-18.94466,-48.276518,0,6423,0
6423,2530389587,Rua Washington Bernardes,-18.94466,-48.276518,0,6756,96.2
6423,2530389587,Rua Washington Bernardes,-18.94466,-48.276518,0,7023,170.7
6423,2530389587,Rua Washington Bernardes,-18.94466,-48.276518,0,7044,98.4
6424,2530389588,Rua dos Periquitos,-18.945373,-48.311274,90,6062,87.2
6424,2530389588,Rua dos Periquitos,-18.945373,-48.311274,90,6424,0
6424,2530389588,Rua dos Periquitos,-18.945373,-48.311274,90,6831,19.6
6425,2530389589,Rua do Gari,-18.945428,-48.318524,0,2249,59.9
6425,2530389589,Rua do Gari,-18.945428,-48.318524,0,6045,363.4
6425,2530389589,Rua do Gari,-18.945428,-48.318524,0,6051,59.7
6425,2530389589,Rua do Gari,-18.945428,-48.318524,0,6425,0
6426,2530389590,Rua das Magnólias,-18.946348,-48.294632,0,2904,57.9
6426,2530389590,Rua das Magnólias,-18.946348,-48.294632,0,2914,57
6426,2530389590,Rua das Magnólias,-18.946348,-48.294632,0,6077,83.1
6426,2530389590,Rua das Magnólias,-18.946348,-48.294632,0,6426,0
6427,2530389591,Rua das Magnólias,-18.946979,-48.299951,16,2389,83.7
6427,2530389591,Rua das Magnólias,-18.946979,-48.299951,16,6063,116.2
6427,2530389591,Rua das Magnólias,-18.946979,-48.299951,16,6427,0
6427,2530389591,Rua das Magnólias,-18.946979,-48.299951,16,11964,65.7
6428,2530389594,Rua das Rosas,-18.948198,-48.297123,0,2623,85.9
6428,2530389594,Rua das Rosas,-18.948198,-48.297123,0,2908,80
6428,2530389594,Rua das Rosas,-18.948198,-48.297123,0,6084,284.1
6428,2530389594,Rua das Rosas,-18.948198,-48.297123,0,6428,0
6429,2530389598,Rua Sem Nome,-18.949624,-48.299635,0,2620,2.3
6429,2530389598,Rua Sem Nome,-18.949624,-48.299635,0,6429,0
6430,2530389599,Rua do Editor,-18.949906,-48.323273,0,6088,166
6430,2530389599,Rua do Editor,-18.949906,-48.323273,0,6430,0
6430,2530389599,Rua do Editor,-18.949906,-48.323273,0,6433,59.2
6430,2530389599,Rua do Editor,-18.949906,-48.323273,0,7298,58.6
6431,2530389600,Rua das Violetas,-18.94986,-48.297737,0,2902,185.7
6431,2530389600,Rua das Violetas,-18.94986,-48.297737,0,6431,0
6431,2530389600,Rua das Violetas,-18.94986,-48.297737,0,6571,113.6
6432,2530389602,Rua Perdizes,-18.949959,-48.296934,0,2916,30.1
6432,2530389602,Rua Perdizes,-18.949959,-48.296934,0,6432,0
6432,2530389602,Rua Perdizes,-18.949959,-48.296934,0,12335,32.6
6433,2530389603,Rua do Editor,-18.950418,-48.323121,0,6430,59.2
6433,2530389603,Rua do Editor,-18.950418,-48.323121,0,6433,0
6433,2530389603,Rua do Editor,-18.950418,-48.323121,0,7294,57
6433,2530389603,Rua do Editor,-18.950418,-48.323121,0,10362,22.1
6434,2530389604,Avenida Judéia,-18.950722,-48.324607,0,6434,0
6434,2530389604,Avenida Judéia,-18.950722,-48.324607,0,7292,116.3
6434,2530389604,Avenida Judéia,-18.950722,-48.324607,0,12193,19.7
6435,2530389608,Rua Antônio Azenha Matias,-18.954633,-48.301789,0,6117,307.2
6435,2530389608,Rua Antônio Azenha Matias,-18.954633,-48.301789,0,6435,0
6435,2530389608,Rua Antônio Azenha Matias,-18.954633,-48.301789,0,6436,61.6
6435,2530389608,Rua Antônio Azenha Matias,-18.954633,-48.301789,0,8051,70.7
6436,2530389610,Rua Antônio Azenha Matias,-18.955185,-48.301731,0,6119,309.8
6436,2530389610,Rua Antônio Azenha Matias,-18.955185,-48.301731,0,6435,61.6
6436,2530389610,Rua Antônio Azenha Matias,-18.955185,-48.301731,0,6436,0
6436,2530389610,Rua Antônio Azenha Matias,-18.955185,-48.301731,0,6438,62
6437,2530389611,Rua Ivo José de Oliveira,-18.955372,-48.298728,0,6437,0
6437,2530389611,Rua Ivo José de Oliveira,-18.955372,-48.298728,0,6438,311
6437,2530389611,Rua Ivo José de Oliveira,-18.955372,-48.298728,0,6484,71.9
6438,2530389612,Rua Ivo José de Oliveira,-18.955738,-48.30166,0,2919,72
6438,2530389612,Rua Ivo José de Oliveira,-18.955738,-48.30166,0,6436,62
6438,2530389612,Rua Ivo José de Oliveira,-18.955738,-48.30166,0,6437,311
6438,2530389612,Rua Ivo José de Oliveira,-18.955738,-48.30166,0,6438,0
6439,2530389617,Rua Damasco,-18.957833,-48.325254,0,6439,0
6439,2530389617,Rua Damasco,-18.957833,-48.325254,0,6441,61.5
6439,2530389617,Rua Damasco,-18.957833,-48.325254,0,6689,53.9
6439,2530389617,Rua Damasco,-18.957833,-48.325254,0,6695,122.2
6440,2530389618,Alameda Antônio Cláudio Ricardo Souza,-18.95796,-48.311569,0,4556,257.6
6440,2530389618,Alameda Antônio Cláudio Ricardo Souza,-18.95796,-48.311569,0,6139,60.8
6440,2530389618,Alameda Antônio Cláudio Ricardo Souza,-18.95796,-48.311569,0,6440,0
6440,2530389618,Alameda Antônio Cláudio Ricardo Souza,-18.95796,-48.311569,0,6442,64
6441,2530389620,Avenida Judá,-18.958188,-48.325702,0,6135,181.9
6441,2530389620,Avenida Judá,-18.958188,-48.325702,0,6439,61.5
6441,2530389620,Avenida Judá,-18.958188,-48.325702,0,6441,0
6441,2530389620,Avenida Judá,-18.958188,-48.325702,0,11135,7.8
6442,2530389621,Alameda Adilson Racili,-18.958526,-48.311459,0,2921,62.6
6442,2530389621,Alameda Adilson Racili,-18.958526,-48.311459,0,4569,214.3
6442,2530389621,Alameda Adilson Racili,-18.958526,-48.311459,0,6440,64
6442,2530389621,Alameda Adilson Racili,-18.958526,-48.311459,0,6442,0
